,Textos_espanol,sdg,palabras
126,"Aunque el nivel educativo ha aumentado notablemente en las dos últimas décadas y recientemente se han observado indicios de mejora de la calidad de la educación, las puntuaciones en las pruebas estandarizadas de los estudiantes de secundaria siguen estando muy por debajo de la media de la OCDE, y las oportunidades de formación continua para la mano de obra existente son limitadas. El bajo nivel de cualificación de la mano de obra chilena se ha convertido en un obstáculo para un crecimiento más rápido de la productividad, ya que los trabajadores no suelen tener la capacidad de absorber y adaptar las tecnologías necesarias para alcanzar a los países de renta alta de la OCDE en la frontera tecnológica. En el ámbito de la enseñanza secundaria, se podría atraer a la profesión docente a personas más cualificadas revisando el sistema de remuneración y definiendo trayectorias profesionales para los profesores con oportunidades atractivas de promoción.",,"['observado', 'defin', 'frontera', 'aument', 'debaj', 'docente', 'obstacul', 'continuo', 'secundario', 'notabl', 'oportun', 'mano', 'tecnologi', 'podrio', 'medio', 'pais', 'trayectoria', 'man', 'atractivo', 'estudiante', 'sistema', 'existent', 'alta', 'estandarizado', 'docent', 'crecimient', 'estudi', 'estandariz', 'baj', 'puntuacion', 'remuneracion', 'calid', 'adapt', 'alto', 'rent', 'ensen', 'product', 'cualific', 'profesion', 'tecnologico', 'calidad', 'bajo', 'tecnolog', 'ocde', 'absorber', 'productividad', 'prueba', 'trayectori', 'definir', 'remuner', 'dec', 'mejor', 'notablemente', 'promocion', 'necesario', 'sig', 'chileno', 'ambito', 'rap', 'absorb', 'educ', 'oportunidad', 'cualif', 'tecnologia', 'persona', 'educacion', 'cualificado', 'puntuación', 'alcanz', 'capac', 'recient', 'profesor', 'prueb', 'soler', 'atra', 'rapido', 'cualificacion', 'ultim', 'medi', 'debajo', 'mas', 'trabajador', 'atraer', 'convert', 'ultima', 'aunque', 'limitada', 'recientemente', 'indici', 'formacion', 'person', 'ensenanza', 'continu', 'suel', 'observ', 'trabaj', 'existente', 'limit', 'mejora', 'alcanzar', 'educativo', 'tener', 'revis', 'decada', 'necesari', 'convertido', 'nivel', 'dos', 'secundari', 'obra', 'chilen', 'crecimiento', 'seguir', 'indicio', 'aunqu', 'capacidad', 'adaptar', 'fronter', 'atract', 'sistem', 'país', 'podri', 'profesional', 'ambit', 'revisar', 'ten', 'obstaculo', 'aumentado', 'renta']"
127,"Y ello a pesar del creciente interés que ha despertado en los últimos años entre investigadores y responsables políticos, especialmente en los ámbitos del desarrollo sostenible, la salud, la seguridad y el acceso. Otro campo de investigación relacionado es la teoría arquitectónica (Larsson, 2006), que se estudiará con más detalle a continuación. Un espacio educativo diseñado sólo para niñas o mujeres diferiría del diseñado para niños u hombres, y por lo tanto el espacio se utilizaría de manera diferente. Hay muchos ejemplos de centros educativos segregados por sexos que están diseñados para satisfacer las supuestas diferentes necesidades de género de los alumnos (recuadros 1 y 2).",,"['polit', 'sex', 'mujer', 'salud', 'camp', 'neces', 'detalle', 'sol', 'segregar', 'ultimos', 'larsson', 'sosten', 'centr', 'creciente', 'supuest', 'campo', 'manera', 'diferent', 'estudi', 'espaci', 'relacion', 'sostenible', 'acces', 'sexo', 'espacio', 'solo', 'continuacion', 'alumn', 'gener', 'utilizari', 'él', 'ejemplo', 'teori', 'estan', 'genero', 'diferiri', 'pesar', 'nino', 'ambito', 'segur', 'educ', 'pes', 'detall', 'necesidad', 'ejempl', 'recuadro', 'recuadr', 'investigacion', 'crecient', 'diferente', 'desarrollo', 'estar', 'ultim', 'arquitecton', 'mas', 'hombre', 'alumno', 'continu', 'ano', 'desarroll', 'satisfac', 'despertado', 'utilizario', 'centro', 'respons', 'anos', 'nin', 'educativo', 'estudiar', 'supuesto', 'disenado', 'disen', 'investigador', 'responsable', 'hombr', 'segreg', 'despert', 'seguridad', 'investig', 'especial', 'teoria', 'ello', 'maner', 'nina', 'acceso', 'politico', 'relacionado', 'arquitectonico', 'especialmente', 'diferirio', 'ambit', 'satisfacer', 'u', 'inter']"
128,"Se trata de la denominada ""evaluación auténtica de métodos mixtos"", que implica el análisis de todas las pruebas de evaluación disponibles a la hora de medir el diseño, las condiciones y los resultados del aprendizaje en profundidad. Este desacuerdo se expresa con mayor nitidez en los dos extractos siguientes, uno en el que se subraya la importancia de los elogios y otro en el que se hace hincapié en la necesidad de evitar los elogios excesivos. El aspecto importante de una clase de KIP es animar a los alumnos y elogiar las diferentes habilidades que poseen, como parte importante y necesaria del grupo â€ (líder de la red y profesional).",,"['neces', 'elogiar', 'mayor', 'tratar', 'kip', 'habil', 'implicar', 'elogio', 'diferent', 'exces', 'hacer', 'importancia', 'condición', 'aprendizaje', 'excesivo', 'autenticar', 'profundidad', 'desacuerdo', 'alumn', 'parte', 'prueba', 'aprendizaj', 'med', 'denominado', 'poseer', 'dispon', 'evit', 'necesario', 'subrayar', 'extracto', 'expres', 'condicion', 'habilidad', 'necesidad', 'elogi', 'implic', 'mixto', 'clase', 'prueb', 'pos', 'diferente', 'evalu', 'disponible', 'alumno', 'result', 'lider', 'siguient', 'grupo', 'lid', 'mixt', 'aspect', 'clas', 'metodo', 'autent', 'hor', 'subray', 'metod', 'animar', 'profund', 'resultado', 'necesari', 'red', 'disen', 'grup', 'hac', 'medir', 'dos', 'analisis', 'hora', 'diseno', 'expresar', 'part', 'hincapie', 'tod', 'denomin', 'evitar', 'evaluacion', 'extract', 'anim', 'importante', 'hincapi', 'desacuerd', 'profesional', 'nitidez', 'aspecto', 'import', 'siguiente', 'trat', 'todo']"
129,"Sólo alrededor del 65% de los que acceden a un programa de educación terciaria llegan a graduarse, mientras que las medias de la OCDE y la UE19 son del 69% y el 71%, respectivamente. Además, los estudiantes de educación terciaria tardan casi siete años de media en completar sus estudios de grado, uno de los periodos más largos de la OCDE (Figura 9). La duración de los programas de grado anteriores a Bolonia sólo explica en parte la excesiva duración de los estudios.",,"['complet', 'ue19 ', 'solo', 'siet', 'mientr', 'mientras', 'larg', 'gradu', 'casi', 'anos', 'anterior', 'ano', 'sol', 'ocde', 'media', 'siete', 'parte', 'largo', 'respect', 'bolonio', 'completar', 'terciari', 'graduar él', 'tardar', 'mas', 'alrededor', 'boloni', 'acced', 'part', 'medio', 'figurar', 'tard', 'lleg', 'terciaria', 'estudiante', 'explicar', 'acceder', 'grado', 'period', 'educ', 'llegar', 'explic', 'estudi', 'duracion', 'exces', 'adema', 'program', 'estudio', 'respectivamente', 'excesivo', 'ue19', 'grad', 'medi', 'adem', 'figur', 'periodo', 'educacion', 'programa']"
130,"Por ejemplo, como se destaca en el capítulo 2, las diferencias salariales entre hombres y mujeres suelen aumentar una vez que se tiene en cuenta la educación. Los factores específicos del contexto -no sólo los distintos niveles de educación de las mujeres y los hombres, sino también los relacionados con los tipos de empleo, las horas trabajadas y los entornos institucionales y políticos- también pueden dificultar las comparaciones entre países de la brecha salarial no ajustada. Las encuestas de hogares suelen incluir preguntas para las mujeres sobre la toma de decisiones en el hogar, lo que proporciona información valiosa sobre la voz y la agencia de las mujeres en su vida cotidiana. La participación política de las mujeres, sin embargo, se mide actualmente utilizando el porcentaje de mujeres en los parlamentos nacionales, lo que no revela nada sobre el impacto de la representación de las mujeres en la política o sobre la toma de decisiones de las mujeres en otros espacios, incluidos los gobiernos locales o las organizaciones de la sociedad civil.",,"['polit', 'aument', 'mujer', 'sol', 'nacional', 'tambi', 'pregunt', 'voz', 'hogar', 'empleo', 'proporcion', 'socied', 'capitulo', 'valioso', 'trabajada', 'pais', 'sino', 'entorn', 'brech', 'revel', 'diferent', 'informacion', 'actualmente', 'espaci', 'relacion', 'particip', 'poder', 'encuest', 'tambien', 'civil', 'espacio', 'solo', 'utilizar', 'dificult', 'agencia', 'ejemplo', 'porcentaj', 'tip', 'destac', 'contexto', 'comparación', 'inform', 'contar', 'gobierno', 'sociedad', 'encuesta', 'educ', 'participacion', 'impact', 'context', 'ajust', 'impacto', 'ejempl', 'brecha', 'local', 'actual', 'educacion', 'embargo', 'porcentaje', 'representacion', 'utiliz', 'proporcionar', 'soler', 'pued', 'parlament', 'embarg', 'gobi', 'institucional', 'especif', 'hog', 'factor', 'cotidian', 'vez', 'diferencia', 'cuent', 'hombre', 'represent', 'destacar', 'distinto', 'tomar', 'distint', 'compar', 'dificultar', 'tipo', 'suel', 'hor', 'trabaj', 'incluir', 'vid', 'capitul', 'especifico', 'inclu', 'organiz', 'ajustado', 'cotidiano', 'decision', 'entorno', 'tom', 'vida', 'valios', 'nivel', 'agenci', 'medir', 'hombr', 'emple', 'hora', 'revelar', 'sin', 'politico', 'relacionado', 'mid', 'país', 'parlamento', 'organización', 'aumentar', 'pregunta', 'decisión', 'salarial']"
131,"La fuerte significatividad de esta variable puede atribuirse a lo sucedido en los Ãºltimos aÃ±os del periodo, cuando la tasa de feminizaciÃ³n aumentÃ³ de forma pronunciada durante la fase expansiva del crecimiento que comenzÃ³ a mediados de 2007. Sin embargo, esto ocurriÃ³ cuando el salario medio de las mujeres estaba cayendo, al igual que la tasa de actividad masculina. Por tanto, puede deducirse que, dado que el crecimiento se producÃa mientras los salarios medios disminuÃan, el efecto de la demanda fue menos fuerte que el efecto de la reducciÃ³n del coste de la mano de obra en una economÃa basada en las prestaciones. Esto puede tener implicaciones en términos de reducción de los salarios ofrecidos a los futuros trabajadores, lo que también se ha observado en sectores sujetos a una rápida feminización.",,"['observado', 'aument', 'mujer', 'producaa', 'activ', 'mientr', 'efect', 'ofrecido', 'tambi', 'prestación', 'ocurrio', 'ultimos', 'mano', 'form', 'aumento', 'dar', 'medio', 'bas', 'man', 'mediados', 'reduccion', 'period', 'masculino', 'pronunci', 'crecimient', 'economa', 'efecto', 'masculin', 'atribu', 'cost', 'expans', 'poder', 'tambien', 'tas', 'cayend', 'dad', 'fase', 'produca', 'sujet', 'futur', 'deduc', 'termino', 'forma', 'rap', 'comenz', 'coste', 'futuro', 'atribuir él', 'disminu', 'feminiz', 'deducir él', 'suced', 'embargo', 'implic', 'menos', 'pued', 'embarg', 'sector', 'economaa', 'rapido', 'ultim', 'medi', 'ofrec', 'fas', 'trabajador', 'sucedido', 'caer', 'significatividad', 'pronunciado', 'termin', 'variable', 'igual', 'disminuaan', 'fuerte', 'observ', 'variabl', 'trabaj', 'basado', 'ano', 'significat', 'feminizacion', 'mientras', 'anos', 'tener', 'tasa', 'actividad', 'salario', 'ocurri', 'implicación', 'men', 'sujeto', 'obra', 'comenzo', 'crecimiento', 'prestacion', 'demanda', 'salari', 'expansivo', 'demand', 'fuert', 'ten', 'periodo']"
132,Esta Estrategia demuestra el importante compromiso de alto nivel del Gobierno con la igualdad de género. El capítulo pretende evaluar en qué medida el diseño de esta Estrategia ha permitido una aplicación eficaz y con impacto de los objetivos de igualdad de género en Kazajstán. Se centra en la alineación de los objetivos de igualdad de género con la planificación estratégica más amplia del Gobierno para garantizar que la igualdad de género no se quede en la periferia de la acción gubernamental.,,"['centrar', 'kazajstar', 'planif', 'garantizar', 'igualdad', 'quedar', 'kazajst', 'planificacion', 'gener', 'nivel', 'evalu', 'disen', 'objetivo', 'periferi', 'garantiz', 'medir', 'evaluar', 'estrateg', 'mas', 'accion', 'med', 'periferio', 'capitulo', 'objet', 'gobiern', 'gobierno', 'genero', 'diseno', 'centr', 'demostrar', 'pretender', 'estrategico', 'eficaz', 'permit', 'alineacion', 'amplio', 'iguald', 'importante', 'aplicacion', 'demuestr', 'compromis', 'estrategi', 'impact', 'permitido', 'compromiso', 'estrategia', 'impacto', 'alto', 'import', 'ampli', 'gubernamental', 'qued', 'pretend', 'aplic', 'capitul', 'alin']"
133,"Estas medidas se tradujeron en una elevada cuota del mercado de genéricos, en términos de valor y volumen. Letonia ha empezado a reforzar su infraestructura de información sanitaria en los últimos años con la introducción de un sistema de sanidad electrónica y un portal de sanidad electrónica iniciados en 2016. La disponibilidad y el uso de la información sanitaria deberían seguir aumentando en los próximos años.",,"['letoni', 'volumen', 'cuot', 'empez', 'aument', 'traducir', 'sanid', 'generico', 'medida', 'letonia', 'sanitario', 'anos', 'introduccion', 'empezado', 'gener', 'ultimos', 'ultim', 'med', 'elevado', 'termino', 'inform', 'disponibil', 'iniciado', 'seguir', 'reforz', 'elev', 'tradujeron', 'sistema', 'deberiar', 'electronicar', 'proximos', 'merc', 'cuota', 'deberi', 'sistem', 'termin', 'inici', 'uso', 'segu', 'prox', 'informacion', 'disponibilidad', 'mercado', 'sanitari', 'portal', 'valor', 'infraestructur', 'volum', 'sanidad', 'aumentar', 'electron', 'infraestructura', 'reforzar', 'ano']"
134,"Se han introducido incentivos para fomentar la admisión de pacientes directamente en los centros de salud mental, en un esfuerzo por reducir este retraso. Las prefecturas elaboran planes regionales de atención médica que incluyen la salud mental para la región, proporcionan orientación y supervisan a los proveedores de atención sanitaria. Las prefecturas también tienen un papel central en la administración de la Ley de Salud Mental y Bienestar, y son responsables de localizar a los dos psiquiatras designados necesarios para firmar un ingreso involuntario, y son responsables de localizar una plaza hospitalaria para estos ingresos involuntarios.",,"['inclu', 'region', 'plaz', 'salud', 'centro', 'hospitalari', 'supervis', 'fomentar', 'prefectur', 'retraso', 'proporcionar', 'respons', 'sanitario', 'hospitalario', 'esfuerz', 'introducido', 'esfuerzo', 'localiz', 'medico', 'orientacion', 'localizar', 'tambi', 'involuntario', 'necesari', 'directamente', 'supervisar', 'elabor', 'introduc', 'retras', 'responsable', 'ingres', 'administr', 'pacient', 'dos', 'plazar', 'incent', 'design', 'psiquiatra', 'firmar', 'proporcion', 'bienestar', 'reduc', 'direct', 'centr', 'necesario', 'incentivo', 'admision', 'ingreso', 'involuntari', 'designado', 'paciente', 'bienest', 'prefectura', 'reducir', 'administracion', 'sanitari', 'ley', 'regional', 'psiquiatr', 'medic', 'firm', 'central', 'proveedor', 'papel', 'foment', 'incluir', 'plan', 'orient', 'mental', 'tambien', 'elaborar', 'atencion']"
135,"Además de la baja tasa de empleo femenino, existe una importante segregación de género en el mercado laboral, con un alto porcentaje de mujeres empleadas en sectores de bajos salarios (NCPE 2014a). Las mujeres maltesas también son más propensas a interrumpir su carrera profesional para tener hijos, lo que generalmente las lleva a abandonar la población activa. La situación ha dejado a Malta rezagada en lo que respecta a las mujeres que siguen carreras profesionales a lo largo de toda la vida (Mizzi 2013).",,"['hijo', 'rezagado', 'tas', 'existir', 'mizzi', 'mujer', 'porcentaje', 'femenino', 'situacion', 'carrera', 'activ', 'empleada', 'larg', 'ncpe', '2014a', 'bajo', 'sector', 'tener', 'vida', 'gener', 'tasa', 'tambi', 'vid', 'respect', 'largo', 'salario', 'respectar', 'porcentaj', 'general', 'ncpar', 'segreg', 'femenin', 'abandon', 'empleo', 'mas', 'abandonar', 'emple', 'activo', 'dejado', 'genero', 'segregacion', 'hij', 'tod', 'seguir', 'carrer', 'sig', 'maltar', 'salari', 'dej', 'merc', 'interrump', 'laboral', 'importante', 'propensa', 'interrumpir', 'llevar', 'profesional', 'baj', 'propens', 'adema', 'maltes', 'llev', 'mercado', 'generalmente', 'poblacion', 'rezag', 'alto', 'exist', 'import', 'malt', 'ten', 'adem', 'tambien', 'maltesa', 'todo']"
136,"Un estudio de las escuelas de educación y formación profesional del Reino Unido (Basic Skills Agency, 1997) reveló que las competencias básicas deficientes estaban estigmatizadas, lo que se convertía en un factor disuasorio para recibir apoyo en este ámbito. El estudio se basó en los datos de 19 centros de educación superior sobre abandono, permanencia, finalización y rendimiento, así como en las características demográficas y de los estudiantes y en la oferta de competencias básicas de cada centro. El estudio realizó un seguimiento de estos estudiantes: menos de la mitad de ellos recibieron apoyo en lectura, escritura y aritmética, mientras que la mayoría no recibió ningún apoyo adicional en competencias básicas.",,"['escritur', 'mientr', 'rendimient', 'permanencia', 'abandon', 'realiz', 'centr', 'apoyo', 'agency', 'bas', 'demografica', 'estudiante', 'revel', 'aritmet', 'estudi', 'apoy', 'estudio', 'demograf', 'skills', 'estigmatiz', 'converti', 'oferta', 'ningun', 'mit', 'disuasorio', 'cad', 'deficient', 'mayorio', 'reino', 'abandono', 'caracterist', 'adicional', 'ambito', 'educ', 'basica', 'mayori', 'asi', 'dato', 'educacion', 'lectura', 'escritura', 'recibi', 'unir', 'cada', 'recibio', 'menos', 'seguimient', 'estigmatizada', 'finalizacion', 'dat', 'factor', 'finaliz', 'mitad', 'basic', 'escuela', 'formacion', 'superior', 'escuel', 'convertiar', 'disuasori', 'rendimiento', 'recibir', 'competent', 'rein', 'ofert', 'centro', 'mientras', 'permanent', 'caracteristica', 'men', 'aritmetico', 'recib', 'unid', 'lectur', 'profesional', 'ambit', 'realacer', 'competencia', 'baso', 'revelo', 'deficiente', 'seguimiento']"
